Year,State,Question,% Value
2013,Mississippi,Current smoking among adults aged >= 18 years,26.8
2013,Mississippi,Current smoking among adults aged >= 18 years,24.8
2013,Mississippi,Current smoking among adults aged >= 18 years,25.6
2013,Montana,Current smoking among adults aged >= 18 years,
2013,Montana,Current smoking among adults aged >= 18 years,17.3
2013,Montana,Current smoking among adults aged >= 18 years,31.3
2013,Montana,Current smoking among adults aged >= 18 years,30
2013,Montana,Current smoking among adults aged >= 18 years,34.8
2013,Montana,Current smoking among adults aged >= 18 years,19
2013,Montana,Current smoking among adults aged >= 18 years,17.4
2013,North Carolina,Current smoking among adults aged >= 18 years,21.6
2013,North Carolina,Current smoking among adults aged >= 18 years,17.3
2013,North Carolina,Current smoking among adults aged >= 18 years,11.1
2013,North Carolina,Current smoking among adults aged >= 18 years,23.4
2013,North Carolina,Current smoking among adults aged >= 18 years,25.8
2013,North Carolina,Current smoking among adults aged >= 18 years,13.5
2013,North Carolina,Current smoking among adults aged >= 18 years,20.3
2013,North Carolina,Current smoking among adults aged >= 18 years,21.3
2013,North Dakota,Current smoking among adults aged >= 18 years,
2013,North Dakota,Current smoking among adults aged >= 18 years,19.4
2013,North Dakota,Current smoking among adults aged >= 18 years,25.8
2013,North Dakota,Current smoking among adults aged >= 18 years,22.9
2013,North Dakota,Current smoking among adults aged >= 18 years,
2013,North Dakota,Current smoking among adults aged >= 18 years,38.3
2013,North Dakota,Current smoking among adults aged >= 18 years,21.2
2013,North Dakota,Current smoking among adults aged >= 18 years,19.9
2013,Nebraska,Current smoking among adults aged >= 18 years,22.2
2013,Nebraska,Current smoking among adults aged >= 18 years,17.2
2013,Nebraska,Current smoking among adults aged >= 18 years,13.6
2013,Nebraska,Current smoking among adults aged >= 18 years,28.1
2013,Nebraska,Current smoking among adults aged >= 18 years,21.4
2013,Nebraska,Current smoking among adults aged >= 18 years,18.5
2013,Nebraska,Current smoking among adults aged >= 18 years,18.5
2013,New Hampshire,Current smoking among adults aged >= 18 years,
2013,New Hampshire,Current smoking among adults aged >= 18 years,15.8
2013,New Hampshire,Current smoking among adults aged >= 18 years,19.8
2013,New Hampshire,Current smoking among adults aged >= 18 years,16.7
2013,New Hampshire,Current smoking among adults aged >= 18 years,28.6
2013,New Hampshire,Current smoking among adults aged >= 18 years,18
2013,New Hampshire,Current smoking among adults aged >= 18 years,16.2
2013,New Hampshire,Current smoking among adults aged >= 18 years,16
2013,New Jersey,Current smoking among adults aged >= 18 years,17.7
2013,New Jersey,Current smoking among adults aged >= 18 years,13.9
2013,New Jersey,Current smoking among adults aged >= 18 years,13.7
2013,New Jersey,Current smoking among adults aged >= 18 years,17.5
2013,New Jersey,Current smoking among adults aged >= 18 years,
2013,New Jersey,Current smoking among adults aged >= 18 years,11.1
2013,New Jersey,Current smoking among adults aged >= 18 years,15.7
2013,New Jersey,Current smoking among adults aged >= 18 years,16.7
2013,New Mexico,Current smoking among adults aged >= 18 years,20.3
2013,New Mexico,Current smoking among adults aged >= 18 years,16.2
2013,New Mexico,Current smoking among adults aged >= 18 years,19.9
2013,New Mexico,Current smoking among adults aged >= 18 years,23.2
2013,New Mexico,Current smoking among adults aged >= 18 years,12.9
2013,New Mexico,Current smoking among adults aged >= 18 years,19.1
2013,New Mexico,Current smoking among adults aged >= 18 years,19.6
2013,Nevada,Current smoking among adults aged >= 18 years,22.6
2013,Nevada,Current smoking among adults aged >= 18 years,18.1
2013,Nevada,Current smoking among adults aged >= 18 years,15.4
2013,Nevada,Current smoking among adults aged >= 18 years,20.6
2013,Nevada,Current smoking among adults aged >= 18 years,27.1
2013,Nevada,Current smoking among adults aged >= 18 years,22.4
2013,Nevada,Current smoking among adults aged >= 18 years,20.2
2013,New York,Current smoking among adults aged >= 18 years,18.2
2013,New York,Current smoking among adults aged >= 18 years,14.1
2013,New York,Current smoking among adults aged >= 18 years,16
2013,New York,Current smoking among adults aged >= 18 years,19.3
2013,New York,Current smoking among adults aged >= 18 years,21.7
2013,New York,Current smoking among adults aged >= 18 years,14.2
2013,New York,Current smoking among adults aged >= 18 years,16.6
2013,New York,Current smoking among adults aged >= 18 years,16.6
2013,Ohio,Current smoking among adults aged >= 18 years,25.6
2013,Ohio,Current smoking among adults aged >= 18 years,22.6
2013,Ohio,Current smoking among adults aged >= 18 years,24.1
2013,Ohio,Current smoking among adults aged >= 18 years,24.1
2013,Ohio,Current smoking among adults aged >= 18 years,43.3
2013,Ohio,Current smoking among adults aged >= 18 years,24.3
2013,Ohio,Current smoking among adults aged >= 18 years,23.4
2013,Ohio,Current smoking among adults aged >= 18 years,22.8
2013,Oklahoma,Current smoking among adults aged >= 18 years,25.9
2013,Oklahoma,Current smoking among adults aged >= 18 years,21.7
2013,Oklahoma,Current smoking among adults aged >= 18 years,18.8
2013,Oklahoma,Current smoking among adults aged >= 18 years,25.8
2013,Oklahoma,Current smoking among adults aged >= 18 years,33.4
2013,Oklahoma,Current smoking among adults aged >= 18 years,32.7
2013,Oklahoma,Current smoking among adults aged >= 18 years,23.7
2013,Oklahoma,Current smoking among adults aged >= 18 years,22.3
2013,Oregon,Current smoking among adults aged >= 18 years,
2013,Oregon,Current smoking among adults aged >= 18 years,16
2013,Oregon,Current smoking among adults aged >= 18 years,18
2013,Oregon,Current smoking among adults aged >= 18 years,18.7
2013,Oregon,Current smoking among adults aged >= 18 years,22.7
2013,Oregon,Current smoking among adults aged >= 18 years,14.1
2013,Oregon,Current smoking among adults aged >= 18 years,17.3
2013,Oregon,Current smoking among adults aged >= 18 years,16.9
2013,Pennsylvania,Current smoking among adults aged >= 18 years,28.4
2013,Pennsylvania,Current smoking among adults aged >= 18 years,18.6
2013,Pennsylvania,Current smoking among adults aged >= 18 years,26.2
2013,Pennsylvania,Current smoking among adults aged >= 18 years,23.5
2013,Pennsylvania,Current smoking among adults aged >= 18 years,33.7
2013,Pennsylvania,Current smoking among adults aged >= 18 years,20.4
2013,Pennsylvania,Current smoking among adults aged >= 18 years,21
2013,Pennsylvania,Current smoking among adults aged >= 18 years,19.7
2013,Puerto Rico,Current smoking among adults aged >= 18 years,
2013,Puerto Rico,Current smoking among adults aged >= 18 years,6.7
2013,Puerto Rico,Current smoking among adults aged >= 18 years,10.7
2013,Puerto Rico,Current smoking among adults aged >= 18 years,15.5
2013,Puerto Rico,Current smoking among adults aged >= 18 years,
2013,Puerto Rico,Current smoking among adults aged >= 18 years,
2013,Puerto Rico,Current smoking among adults aged >= 18 years,
2013,Rhode Island,Current smoking among adults aged >= 18 years,17.9
2013,Rhode Island,Current smoking among adults aged >= 18 years,15.9
2013,Rhode Island,Current smoking among adults aged >= 18 years,18
2013,Rhode Island,Current smoking among adults aged >= 18 years,19.1
2013,Rhode Island,Current smoking among adults aged >= 18 years,
2013,Rhode Island,Current smoking among adults aged >= 18 years,16.6
2013,Rhode Island,Current smoking among adults aged >= 18 years,17.4
2013,Rhode Island,Current smoking among adults aged >= 18 years,17.2
2013,South Carolina,Current smoking among adults aged >= 18 years,20.3
2013,South Carolina,Current smoking among adults aged >= 18 years,18.1
2013,South Carolina,Current smoking among adults aged >= 18 years,16
2013,South Carolina,Current smoking among adults aged >= 18 years,26.2
2013,South Carolina,Current smoking among adults aged >= 18 years,30.2
2013,South Carolina,Current smoking among adults aged >= 18 years,27.3
2013,South Carolina,Current smoking among adults aged >= 18 years,22
2013,South Carolina,Current smoking among adults aged >= 18 years,22.5
2013,South Dakota,Current smoking among adults aged >= 18 years,
2013,South Dakota,Current smoking among adults aged >= 18 years,19.4
2013,South Dakota,Current smoking among adults aged >= 18 years,18.9
2013,South Dakota,Current smoking among adults aged >= 18 years,19.7
2013,South Dakota,Current smoking among adults aged >= 18 years,52.5
2013,South Dakota,Current smoking among adults aged >= 18 years,38.1
2013,South Dakota,Current smoking among adults aged >= 18 years,17.2
2013,Tennessee,Current smoking among adults aged >= 18 years,22.9
2013,Tennessee,Current smoking among adults aged >= 18 years,22
2013,Tennessee,Current smoking among adults aged >= 18 years,
2013,Tennessee,Current smoking among adults aged >= 18 years,26.8
2013,Tennessee,Current smoking among adults aged >= 18 years,
2013,Tennessee,Current smoking among adults aged >= 18 years,
2013,Tennessee,Current smoking among adults aged >= 18 years,24.3
2013,Tennessee,Current smoking among adults aged >= 18 years,25.4
2013,Texas,Current smoking among adults aged >= 18 years,18.7
2013,Texas,Current smoking among adults aged >= 18 years,32.8
2013,Texas,Current smoking among adults aged >= 18 years,16.6
2013,Texas,Current smoking among adults aged >= 18 years,15.9
2013,Texas,Current smoking among adults aged >= 18 years,16.5
2013,United States,Current smoking among adults aged >= 18 years,17.2
2013,United States,Current smoking among adults aged >= 18 years,21.6
2013,United States,Current smoking among adults aged >= 18 years,19
2013,Utah,Current smoking among adults aged >= 18 years,
2013,Utah,Current smoking among adults aged >= 18 years,8.8
2013,Utah,Current smoking among adults aged >= 18 years,10.1
2013,Utah,Current smoking among adults aged >= 18 years,11.9
2013,Utah,Current smoking among adults aged >= 18 years,18.3
2013,Utah,Current smoking among adults aged >= 18 years,8.8
2013,Utah,Current smoking among adults aged >= 18 years,10.2
2013,Virginia,Current smoking among adults aged >= 18 years,20.4
2013,Virginia,Current smoking among adults aged >= 18 years,16.7
2013,Virginia,Current smoking among adults aged >= 18 years,16.3
2013,Virginia,Current smoking among adults aged >= 18 years,21.6
2013,Virginia,Current smoking among adults aged >= 18 years,23.9
2013,Virginia,Current smoking among adults aged >= 18 years,16.4
2013,Virginia,Current smoking among adults aged >= 18 years,19
2013,Virginia,Current smoking among adults aged >= 18 years,19.4
2013,Virgin Islands,Current smoking among adults aged >= 18 years,
2013,Virgin Islands,Current smoking among adults aged >= 18 years,
2013,Virgin Islands,Current smoking among adults aged >= 18 years,
2013,Virgin Islands,Current smoking among adults aged >= 18 years,
2013,Virgin Islands,Current smoking among adults aged >= 18 years,
2013,Vermont,Current smoking among adults aged >= 18 years,
2013,Vermont,Current smoking among adults aged >= 18 years,15.4
2013,Vermont,Current smoking among adults aged >= 18 years,
2013,Vermont,Current smoking among adults aged >= 18 years,17.9
2013,Vermont,Current smoking among adults aged >= 18 years,51.4
2013,Vermont,Current smoking among adults aged >= 18 years,25.8
2013,Vermont,Current smoking among adults aged >= 18 years,16.6
2013,Vermont,Current smoking among adults aged >= 18 years,16.2
2013,Washington,Current smoking among adults aged >= 18 years,13.7
2013,Washington,Current smoking among adults aged >= 18 years,14.3
2013,Washington,Current smoking among adults aged >= 18 years,13.8
2013,Washington,Current smoking among adults aged >= 18 years,17.8
2013,Washington,Current smoking among adults aged >= 18 years,23.9
2013,Washington,Current smoking among adults aged >= 18 years,14.1
2013,Washington,Current smoking among adults aged >= 18 years,16.1
2013,Washington,Current smoking among adults aged >= 18 years,16.7
2013,Wisconsin,Current smoking among adults aged >= 18 years,30.8
2013,Wisconsin,Current smoking among adults aged >= 18 years,17.3
2013,Wisconsin,Current smoking among adults aged >= 18 years,18.2
2013,Wisconsin,Current smoking among adults aged >= 18 years,20.1
2013,Wisconsin,Current smoking among adults aged >= 18 years,
2013,Wisconsin,Current smoking among adults aged >= 18 years,19.3
2013,Wisconsin,Current smoking among adults aged >= 18 years,18.7
2013,Wisconsin,Current smoking among adults aged >= 18 years,17.7
2013,West Virginia,Current smoking among adults aged >= 18 years,30.9
2013,West Virginia,Current smoking among adults aged >= 18 years,26.1
2013,West Virginia,Current smoking among adults aged >= 18 years,37.1
2013,West Virginia,Current smoking among adults aged >= 18 years,28.6
2013,West Virginia,Current smoking among adults aged >= 18 years,46.3
2013,West Virginia,Current smoking among adults aged >= 18 years,
2013,West Virginia,Current smoking among adults aged >= 18 years,27.3
2013,West Virginia,Current smoking among adults aged >= 18 years,26.8
2013,Wyoming,Current smoking among adults aged >= 18 years,
2013,Wyoming,Current smoking among adults aged >= 18 years,39.8
2013,Wyoming,Current smoking among adults aged >= 18 years,26.9
2013,Wyoming,Current smoking among adults aged >= 18 years,20.6
2013,Wyoming,Current smoking among adults aged >= 18 years,19.5
